startTime,Open,High,Low,Close,Volume,Turnover
1733163900000,94300.5,96200,94300.5,94382,168720,1.76222157
1733163960000,94382,95594,93711,95594,70631,0.74612114
1733164020000,95594,95604,94652.5,94652.5,47597,0.49962536
1733164080000,94652.5,96200,92931.5,96200,96561,1.01770141
1733164140000,96200,98442.5,94116,94116,123692,1.2963144
1733164200000,94116,95537.5,93177.5,94706,114766,1.21925705
1733164260000,94706,98498,93297,95202,119871,1.264059
1733164320000,95202,98242,93783.5,94955,110691,1.16043992
1733164380000,94955,95947.5,94010.5,95947.5,64300,0.67567733
1733164440000,95947.5,95947.5,94992.5,94992.5,28944,0.30272024
1733164500000,94992.5,96257,94992.5,95299,66528,0.69582318
1733164560000,95299,95767,94700.5,95652,64505,0.67748691
1733164620000,95652,99779,94227,96161.5,101219,1.05839329
1733164680000,96161.5,96293.5,95335.5,95870,49365,0.51398787
1733164740000,95870,96775,95335.5,95466.5,59156,0.61817797
1733164800000,95466.5,96426,95466.5,96426,62343,0.64992691
1733164860000,96426,96426,94989,95104.5,31719,0.33190828
1733164920000,95104.5,99289,94629,95932,106645,1.1121973
1733164980000,95932,96412,94977.5,95344,45084,0.47144884
1733165040000,95344,95840.5,94867,95840.5,67743,0.70938336
1733165100000,95840.5,96648.5,95211,95469,76059,0.79378787
1733165160000,95469,96428.5,95469,96428.5,30177,0.31505472
1733165220000,96428.5,96428.5,94991.5,94991.5,32958,0.3457367
1733165280000,94991.5,95841,94887.5,94887.5,33219,0.34837267
1733165340000,94887.5,98795,94413,95647.5,97109,1.01753278
1733165400000,95647.5,95837,94883.5,95837,42074,0.44136593
1733165460000,95837,96316.5,94883.5,96316.5,48763,0.50749489
1733165520000,96316.5,96329,94761,94761,101636,1.06301439
1733165580000,94761,95713.5,94761,94761,43324,0.4540333
1733165640000,94761,96431.5,94761,95472,79124,0.82488166
1733165700000,95472,96022.5,94994.5,95067,49214,0.51524802
1733165760000,95067,96040.5,95067,96040.5,48584,0.50744826
1733165820000,96040.5,96289.5,95331.5,95331.5,50426,0.52693155
1733165880000,95331.5,96289.5,94855,95149,47442,0.49642821
1733165940000,95149,96105,95149,96105,48306,0.5045818
1733166000000,96105,96585.5,95292,95292,34093,0.3559664
1733166060000,95292,96250,94815.5,94815.5,45514,0.47634552
1733166120000,94815.5,94827.5,94815.5,94827.5,30774,0.32452602
1733166180000,94827.5,95780.5,94353,94550.5,63610,0.66795387
1733166240000,94550.5,95978,92860.5,94741,94592,0.99800757
1733166300000,94741,95743,94267,95511,77673,0.8173291
1733166360000,95511,95511,94561,94561,42406,0.4456441
1733166420000,94561,95988.5,92860.5,94820,132091,1.40670838
1733166480000,94820,95773,94820,95773,47322,0.49585525
1733166540000,95773,95773,94346,94346,18317,0.19288566
1733166600000,94346,95481.5,94294.5,94321,86645,0.91449701
1733166660000,94321,95745.5,94321,94462.5,79030,0.83179203
1733166720000,94462.5,95412,93990.5,94714,95801,1.01306502
1733166780000,94714,98992.5,93771.5,94972,95911,1.01067859
1733166840000,94972,95447,94027,95092.5,101960,1.07593933
1733166900000,95092.5,95092.5,92741.5,93988.5,181933,1.94579451
1733166960000,93988.5,94458.5,93053.5,93266,79703,0.84930736
1733167020000,93266,98465,93266,94173,119860,1.26859507
1733167080000,94173,95595,94173,94485.5,65976,0.69550908
1733167140000,94485.5,94485.5,93000,93000,93360,0.99569774
1733167200000,93000,94473,93000,93398,91297,0.97263387
1733167260000,93398,97137.5,93398,95944.5,111571,1.18228943
1733167320000,95944.5,98296,94515,98296,81505,0.85545184
1733167380000,98296,98952.5,94024.5,95304,93909,0.98330326
1733167440000,95304,96377.5,94941.5,94941.5,72394,0.76040001
1733167500000,94941.5,95498,94075,94075,61944,0.65460025
1733167560000,94075,95894,93000,93000,68212,0.72002464
1733167620000,93000,95837.5,93000,94409.5,63867,0.6713267
1733167680000,94409.5,95468,94409.5,95461,82790,0.87139383
1733167740000,95461,95600,94038.5,94228.5,97794,1.03244568
1733167800000,94228.5,95651.5,93757.5,95607,82213,0.86385717
1733167860000,95607,95607,94656,94656,77192,0.81117613
1733167920000,94656,95558,92797.5,94136,81355,0.86304888
1733167980000,94136,97905,94136,94798.5,72299,0.75599291
1733168040000,94798.5,95751.5,94324.5,95226,82568,0.86822653
1733168100000,95226,96510.5,95226,96510.5,89018,0.92849718
1733168160000,96510.5,96993,95527,95527,80065,0.83196026
1733168220000,95527,95870.5,94916.5,95870.5,47534,0.49876276
1733168280000,95870.5,95870.5,94916.5,94916.5,16073,0.16765341
1733168340000,94916.5,95870.5,94442,95753.5,78029,0.82017493
1733168400000,95753.5,95900,94801,94801,49664,0.52054786
1733168460000,94801,95900,94801,95011.5,92360,0.96549262
1733168520000,95011.5,95900,95011.5,95011.5,33857,0.35420319
1733168580000,95011.5,95900,94476.5,95426,96367,1.01308538
1733168640000,95426,95426,93359,93359,105118,1.11465206
1733168700000,93359,95900,93359,93576.5,104346,1.10679747
1733168760000,93576.5,95900,92718,93934.5,183364,1.92114799
1733168820000,93934.5,95353,93900,93900,84607,0.89444655
1733168880000,93900,98672.5,93900,98672.5,116943,1.22783559
1733168940000,98672.5,98672.5,94967.5,96099,64001,0.66814648
1733169000000,96099,96326,94891,95771,68397,0.71524938
1733169060000,95771,99762.5,94917,95959.5,100747,1.05335241
1733169120000,95959.5,96331.5,94898.5,95175,87951,0.9171349
1733169180000,95175,95948.5,95175,95175,15324,0.16100811
1733169240000,95175,96612,93900,95509,75584,0.78820836
1733169300000,95509,96951,95509,96681,52890,0.54790219
1733169360000,96681,100832.5,96681,100832.5,8012,0.08053654
1733169420000,100832.5,100832.5,96120.5,96120.5,36554,0.37855733
1733169480000,96120.5,97086.5,95640,95748,84711,0.88033982
1733169540000,95748,96249,94815,94815,77971,0.81642835
1733169600000,94815,99686,94815,99686,73073,0.7599665
1733169660000,99686,99686,95695,95695,39786,0.41471914
1733169720000,95695,96657,95046,95046,80534,0.84083792
1733169780000,95046,100282.5,95046,95196,65752,0.68498487
1733169840000,95196,95703,95120,95120,98344,1.03261986
1733169900000,95120,96377,95120,96377,78624,0.81952897
1733169960000,96377,96859,95120,95739,34767,0.36201624
1733170020000,95739,96701.5,95739,96701.5,59896,0.62336763
1733170080000,96701.5,96701.5,95260.5,96434.5,49844,0.51993434
1733170140000,96434.5,96916.5,95475,96916.5,66589,0.69104364
1733170200000,96916.5,96916.5,95913.5,95913.5,35582,0.37091363
1733170260000,95913.5,96877.5,95420.5,96379.5,80558,0.83996226
1733170320000,96379.5,96379.5,95120,95120,62880,0.6566859
1733170380000,95120,96165,95120,96165,50874,0.53249153
1733170440000,96165,96263.5,95120,95305.5,82344,0.86110619
1733170500000,95305.5,96594.5,95120,96594.5,82886,0.86486845
1733170560000,96594.5,96766,95324,95324,61148,0.63701597
1733170620000,95324,99140.5,95132.5,96257.5,93012,0.96976317
1733170680000,96257.5,96811.5,95371.5,95371.5,76631,0.79747244
1733170740000,95371.5,100187,95371.5,96622,94460,0.97948194
1733170800000,96622,96622,95182.5,95208,61782,0.64626179
1733170860000,95208,96498.5,95208,96253,83035,0.86511642
1733170920000,96253,96253,95120,96115,99139,1.03769948
1733170980000,96115,96597,95160,95597.5,81956,0.85396775
1733171040000,95597.5,99812,95120,99812,101129,1.05428253
1733171100000,99812,99812,95120,95120,61732,0.64394664
1733171160000,95120,99384.5,95029,99384.5,76487,0.79635777
1733171220000,99384.5,99384.5,95409,95409,83873,0.87380459
1733171280000,95409,95409,95199,95199,16998,0.17851642
1733171340000,95199,96156,95199,95199,30205,0.3155697
1733171400000,95199,96329,94723,95945.5,95459,0.99826663
1733171460000,95945.5,96425,92651,95329.5,79307,0.82866119
1733171520000,95329.5,96771.5,95193.5,95193.5,83047,0.86700119
1733171580000,95193.5,96150,94717.5,96025.5,20899,0.21953722
1733171640000,96025.5,96312.5,94880,95190.5,84984,0.89138382
1733171700000,95190.5,96147,94714.5,96044.5,55182,0.57576936
1733171760000,96044.5,96044.5,94575,94575,62589,0.65701687
1733171820000,94575,99645,94383.5,95920.5,110430,1.15672274
1733171880000,95920.5,95920.5,94491,94491,50457,0.53103726
1733171940000,94491,95587.5,93907,95587.5,100369,1.05789189
1733172000000,95587.5,99142,95002,95002,85918,0.89570794
1733172060000,95002,99798.5,95002,99798.5,90390,0.94059088
1733172120000,99798.5,99798.5,95695,95695,66425,0.69142619
1733172180000,95695,95695,95216.5,95216.5,32735,0.34259527
1733172240000,95216.5,95922.5,94968,95922.5,49473,0.51707701
1733172300000,95922.5,96002.5,94020.5,94549,114800,1.21222714
1733172360000,94549,95977,94076.5,95977,64819,0.68057517
1733172420000,95977,95977,94528,95793,66114,0.6917608
1733172480000,95793,96301,95343,95343,85688,0.89344012
1733172540000,95343,95735,94866.5,95735,66357,0.6980555
1733172600000,95735,95842.5,93740,94851.5,86622,0.91629872
1733172660000,94851.5,99215.5,93908,99215.5,109517,1.15042051
1733172720000,99215.5,99215.5,94999,94999,94221,0.98347213
1733172780000,94999,96433.5,92645,92645,62860,0.65958255
1733172840000,92645,96486.5,92645,95049,82415,0.86252692
1733172900000,95049,95255.5,94322,95255.5,78253,0.82469802
1733172960000,95255.5,99069.5,94831,94831,66965,0.70128475
1733173020000,94831,95628.5,94206,95628.5,96481,1.01564794
1733173080000,95628.5,99457.5,95481,95877.5,71414,0.74305475
1733173140000,95877.5,96357,94923.5,95089.5,80656,0.84437148
1733173200000,95089.5,96525.5,95089.5,95167.5,86331,0.90234584
1733173260000,95167.5,96124,95167.5,96124,30383,0.31745766
1733173320000,96124,96124,94691.5,94767.5,65793,0.69056477
1733173380000,94767.5,95720,94767.5,95720,44229,0.46341161
1733173440000,95720,96198.5,94293.5,94756,57835,0.60681537
1733173500000,94756,95708,94756,95708,25171,0.26427185
1733173560000,95708,95837.5,94282,95602,80125,0.84162656
1733173620000,95602,96080,94650.5,94928,67765,0.71029458
1733173680000,94928,96361.5,94928,95262.5,82375,0.8592762
1733173740000,95262.5,96220,94786,94910,90754,0.95101892
1733173800000,94910,95864,94910,94910,47634,0.49978072
1733173860000,94910,95589,94164.5,94164.5,80335,0.8484294
1733173920000,94164.5,98907,94153,95464,106258,1.11468478
1733173980000,95464,95941.5,94514,95550,46095,0.48323143
