startTime,Open,High,Low,Close,Volume,Turnover
1717143900000,68237,68243,68236.5,68237,100047,1.46618009
1717143960000,68237,68237,68233,68236.5,195,0.00285767
1717144020000,68236.5,68236.5,68231,68231,4,0.0000586
1717144080000,68231,68236,68223,68224.5,81,0.00118714
1717144140000,68224.5,68224.5,68216,68216,7,0.00010255
1717144200000,68216,68216,68210,68210,94,0.00137795
1717144260000,68210,68212.5,68200,68200,143,0.00209648
1717144320000,68200,68200,68182,68182,55,0.00080646
1717144380000,68182,68182.5,68177,68179.5,113,0.00165733
1717144440000,68179.5,68179.5,68166,68170.5,110,0.00161333
1717144500000,68170.5,68176,68170,68174.5,233769,3.42908266
1717144560000,68174.5,68175,68168,68169.5,100228,1.47017836
1717144620000,68169.5,68176,68168,68170,300073,4.40185975
1717144680000,68170,68179,68170,68176,271588,3.98359496
1717144740000,68176,68176,68167.5,68172.5,100173,1.46947994
1717144800000,68172.5,68183,68168.5,68183,99827,1.46432928
1717144860000,68183,68190,68183,68188.5,113,0.00165714
1717144920000,68188.5,68197,68188.5,68197,143,0.00209702
1717144980000,68197,68201,68196.5,68198.5,145,0.00212614
1717145040000,68198.5,68206,68198.5,68203.5,118,0.0017301
1717145100000,68203.5,68212,68203.5,68207,140697,2.06282255
1717145160000,68207,68215,68207,68210.5,45,0.00065967
1717145220000,68210.5,68210.5,68202,68205.5,54,0.00079171
1717145280000,68205.5,68205.5,68191,68191,89,0.00130494
1717145340000,68191,68191,68186,68186,5,0.0000733
1717145400000,68186,68189.5,68177,68179.5,114,0.00167186
1717145460000,68179.5,68181,68174,68174,370753,5.43800509
1717145520000,68174,68176,68164,68164,116,0.00170151
1717145580000,68164,68164.5,68156,68156,48,0.00070417
1717145640000,68156,68156,68152,68152,315211,4.62504439
1717145700000,68152,68152,68143,68143,79,0.00115916
1717145760000,68143,68143,68136,68136,76,0.00111528
1717145820000,68136,68139.5,68134,68136,323785,4.75200298
1717145880000,68136,68142,68136,68138,100107,1.46915847
1717145940000,68138,68142,68135,68140,200144,2.93723871
1717146000000,68140,68140,68128,68128.5,117,0.00171722
1717146060000,68128.5,68128.5,68121,68123.5,138,0.00202558
1717146120000,68123.5,68123.5,68117,68117,173,0.00253949
1717146180000,68117,68120.5,68115,68116.5,135,0.00198186
1717146240000,68116.5,68116.5,68106,68106,100,0.00146818
1717146300000,68106,68108,68099,68099,9,0.00013212
1717146360000,68099,68101.5,68093,68098,151,0.00221725
1717146420000,68098,68098,68091,68093.5,116,0.00170351
1717146480000,68093.5,68093.5,68088,68092.5,100076,1.46970659
1717146540000,68092.5,68093.5,68084,68084,100134,1.47057815
1717146600000,68084,68086.5,68061.5,68061.5,911,0.01338297
1717146660000,68061.5,68079.5,68061.5,68079.5,184937,2.71664405
1717146720000,68079.5,68092,68079.5,68088.5,149,0.00218833
1717146780000,68088.5,68100,68088.5,68095,102,0.00149794
1717146840000,68095,68104,68093.5,68099,84,0.00123351
1717146900000,68099,68109,68099,68109,200079,2.93766755
1717146960000,68109,68109,68095,68095.5,163,0.00239351
1717147020000,68095.5,68095.5,68092,68092,71,0.00104264
1717147080000,68092,68092.5,68082,68082,119,0.00174758
1717147140000,68082,68082,67980,67980,545,0.00800749
1717147200000,67980,67980,67888,67901,488785,7.19814422
1717147260000,67901,67927,67901,67919,473439,6.97041653
1717147320000,67919,67920.5,67897,67897,127,0.00186991
1717147380000,67897,67898.5,67885,67894,205452,3.026185
1717147440000,67894,67894.5,67890,67890,246,0.00362333
1717147500000,67890,67897,67889,67891.5,354779,5.22553595
1717147560000,67891.5,67891.5,67874,67880,137918,2.03183725
1717147620000,67880,67886,67878,67878,104048,1.53274357
1717147680000,67878,67878.5,67875,67875.5,223168,3.28778913
1717147740000,67875.5,67877.5,67874,67877.5,200192,2.94934547
1717147800000,67877.5,67880,67875,67876.5,181169,2.66910367
1717147860000,67876.5,67878.5,67875,67878.5,337929,4.97859782
1717147920000,67878.5,67880,67871,67871,436397,6.42933868
1717147980000,67871,67873,67865,67872.5,395367,5.82539164
1717148040000,67872.5,67874,67867,67873,295183,4.34919155
1717148100000,67873,67886,67867.5,67885.5,100085,1.47459216
1717148160000,67885.5,67915,67885.5,67914.5,1014,0.01493114
1717148220000,67914.5,67915,67904,67904,243001,3.57833632
1717148280000,67904,67904,67899,67899,77,0.00113391
1717148340000,67899,67902.5,67891,67894.5,34977,0.51516295
1717148400000,67894.5,67905,67894.5,67905,75657,1.11428244
1717148460000,67905,67916,67905,67916,56,0.00082458
1717148520000,67916,67924,67912.5,67921.5,117,0.0017227
1717148580000,67921.5,67935,67921.5,67935,91,0.00133973
1717148640000,67935,67941,67935,67940,144,0.00211945
1717148700000,67940,67946,67940,67940,619531,9.11831869
1717148760000,67940,67940.5,67934,67934,194,0.0028555
1717148820000,67934,67942,67932,67937,473319,6.96712951
1717148880000,67937,67939.5,67935,67935.5,100099,1.4734416
1717148940000,67935.5,67936,67934,67934,100182,1.47467445
1717149000000,67934,67934,67928,67928.5,46,0.00067717
1717149060000,67928.5,67928.5,67927,67927,174,0.0025615
1717149120000,67927,67927.5,67925,67925,83,0.00122188
1717149180000,67925,67926.5,67922,67922,67661,0.99609866
1717149240000,67922,67923.5,67915,67915,58844,0.86637852
1717149300000,67915,67915,67907,67910.5,166,0.00244431
1717149360000,67910.5,67910.5,67844,67858,424899,6.2607188
1717149420000,67858,67883.5,67858,67875.5,333376,4.9118435
1717149480000,67875.5,67885,67869,67885,580129,8.54715695
