startTime,Open,High,Low,Close,Volume,Turnover
1689243900000,30541.5,30546.5,30541.5,30546.5,152,0.00497616
1689243960000,30546.5,30546.5,30546,30546.5,68,0.00222602
1689244020000,30546.5,30559,30546.5,30559,87,0.00284691
1689244080000,30559,30563,30559,30563,14546,0.4759506
1689244140000,30563,30563,30562,30563,73,0.00238848
1689244200000,30563,30565,30562,30565,14581,0.4770954
1689244260000,30565,30567,30565,30567,164,0.0053652
1689244320000,30567,30567,30563,30567,156,0.00510374
1689244380000,30567,30572.5,30567,30572.5,83,0.00271475
1689244440000,30572.5,30572.5,30572.5,30572.5,90,0.00294371
1689244500000,30572.5,30572.5,30572.5,30572.5,151,0.00493897
1689244560000,30572.5,30597.5,30572.5,30596.5,27473,0.89791271
1689244620000,30596.5,30605,30582,30603,316595,10.34829494
1689244680000,30603,30605,30601.5,30605,42869,1.40087861
1689244740000,30605,30607,30605,30607,316,0.01032506
1689244800000,30607,30607,30601.5,30602,114355,3.73636386
1689244860000,30602,30617,30602,30617,175,0.00571696
1689244920000,30617,30617,30616.5,30617,174,0.00568314
1689244980000,30617,30625,30616.5,30625,1176,0.03840978
1689245040000,30625,30627.5,30625,30627.5,10376,0.33880204
1689245100000,30627.5,30627.5,30616.5,30620.5,434882,14.2009491
1689245160000,30620.5,30627.5,30615.5,30627.5,48550,1.5857651
1689245220000,30627.5,30631,30626.5,30629,147609,4.81919532
1689245280000,30629,30629.5,30592,30596.5,73599,2.40424215
1689245340000,30596.5,30597.5,30590,30597.5,91280,2.98380156
1689245400000,30597.5,30597.5,30590,30597.5,10148,0.33174198
1689245460000,30597.5,30597.5,30589,30597.5,252,0.00823702
1689245520000,30597.5,30597.5,30597.5,30597.5,10128,0.33100738
1689245580000,30597.5,30602.5,30593.5,30602.5,72,0.00235282
1689245640000,30602.5,30602.5,30602.5,30602.5,172,0.00562036
1689245700000,30602.5,30602.5,30591.5,30593.5,103707,3.38946361
1689245760000,30593.5,30593.5,30575.5,30580.5,267122,8.73535759
1689245820000,30580.5,30580.5,30580.5,30580.5,147,0.00480696
1689245880000,30580.5,30580.5,30580.5,30580.5,45,0.00147152
1689245940000,30580.5,30580.5,30580.5,30580.5,50,0.00163502
1689246000000,30580.5,30588.5,30576.5,30588.5,100043,3.27189138
1689246060000,30588.5,30589.5,30581,30589.5,72,0.00235375
1689246120000,30589.5,30593,30581,30593,2972,0.09716
1689246180000,30593,30593,30584,30593,10755,0.35165385
1689246240000,30593,30593,30593,30593,50,0.00163428
1689246300000,30593,30594,30593,30594,10048,0.32843038
1689246360000,30594,30594,30594,30594,149,0.00487016
1689246420000,30594,30594,30574,30580.5,117063,3.8279285
1689246480000,30580.5,30580.5,30561,30561,99586,3.25827008
1689246540000,30561,30561,30553.5,30561,120135,3.93137208
1689246600000,30561,30570.5,30557,30570.5,202,0.00660836
1689246660000,30570.5,30570.5,30565.5,30570.5,216,0.00706614
1689246720000,30570.5,30570.5,30558,30561.5,55107,1.8031656
1689246780000,30561.5,30561.5,30555.5,30556.5,7134,0.23345824
1689246840000,30556.5,30556.5,30547,30550.5,71640,2.34483736
1689246900000,30550.5,30555.5,30547,30555.5,2909,0.09522103
1689246960000,30555.5,30559,30555.5,30559,35,0.00114528
