startTime,Open,High,Low,Close,Volume,Turnover
1719003900000,64118,64145.5,64118,64120,428826,6.68582763
1719003960000,64120,64143.5,64119,64128,579986,9.04491134
1719004020000,64128,64128,64117,64117,100227,1.56301853
1719004080000,64117,64125,64108,64116.5,527951,8.23469465
1719004140000,64116.5,64118,64116.5,64118,139,0.00216789
1719004200000,64118,64118,64109.5,64109.5,100151,1.56202827
1719004260000,64109.5,64117,64109.5,64109.5,212,0.00330669
1719004320000,64109.5,64110,64107,64107,152782,2.38316051
1719004380000,64107,64110,64057,64057,474521,7.40482428
1719004440000,64057,64083.5,64055,64083.5,558144,8.71314978
1719004500000,64083.5,64087.5,64070,64086.5,709660,11.07454491
1719004560000,64086.5,64086.5,63984,63985,790233,12.34443997
1719004620000,63985,64000,63983.5,63985.5,191433,2.99149983
1719004680000,63985.5,63985.5,63961.5,63962.5,390266,6.10078643
1719004740000,63962.5,63963.5,63959,63960.5,260555,4.07363618
1719004800000,63960.5,63960.5,63880,63911,568284,8.88650175
1719004860000,63911,63943,63906,63936.5,548355,8.57877308
1719004920000,63936.5,63950,63892,63892,959934,15.01141908
1719004980000,63892,63945,63843,63845.5,1155596,18.09401573
1719005040000,63845.5,63869.5,63799.5,63869.5,1924786,30.15159459
1719005100000,63869.5,63869.5,63782,63782,867918,13.59410662
1719005160000,63782,63834.5,63782,63814.5,1283616,20.11805852
1719005220000,63814.5,63831.5,63797.5,63797.5,21015,0.32931408
1719005280000,63797.5,63853,63797.5,63853,971390,15.22300649
1719005340000,63853,63871.5,63852.5,63866,292847,4.58567134
1719005400000,63866,63871.5,63866,63866,68986,1.08014427
1719005460000,63866,63866.5,63850.5,63862.5,242197,3.79271214
1719005520000,63862.5,63862.5,63850.5,63850.5,201,0.00314748
1719005580000,63850.5,63862.5,63848.5,63853,393955,6.16988559
1719005640000,63853,63903,63852.5,63903,1574792,24.65228887
1719005700000,63903,63956.5,63903,63956.5,967254,15.13040446
1719005760000,63956.5,63956.5,63935.5,63935.5,100194,1.56669998
1719005820000,63935.5,63950,63935.5,63950,379858,5.9400671
1719005880000,63950,63957,63948.5,63957,151,0.00236104
1719005940000,63957,63976.5,63948.5,63976.5,572120,8.94448761
1719006000000,63976.5,63991.5,63976.5,63991.5,296339,4.63148408
