startTime,Open,High,Low,Close,Volume,Turnover
1720323900000,57981,58000.5,57975,57975,850790,14.67085803
1720323960000,57975,57977.5,57884.5,57911,1776785,30.66204039
1720324020000,57911,57975,57911,57975,1879882,32.43955882
1720324080000,57975,57992,57967,57967,1414013,24.38684645
1720324140000,57967,57967,57935.5,57948.5,984966,16.99727949
1720324200000,57948.5,57989,57948.5,57989,627299,10.82074678
1720324260000,57989,57998,57970.5,57972,1067897,18.41673076
1720324320000,57972,57972,57894.5,57894.5,2054186,35.46143503
1720324380000,57894.5,57935.5,57856.5,57933,1030918,17.80402876
1720324440000,57933,57986.5,57932,57978,1745491,30.11738601
1720324500000,57978,57988.5,57968.5,57984.5,1692089,29.18430653
1720324560000,57984.5,57984.5,57937.5,57946,730013,12.59506461
1720324620000,57946,57953,57898,57920,1430077,24.68623041
1720324680000,57920,57934.5,57897,57933,870084,15.02068453
1720324740000,57933,57944.5,57933,57944.5,789065,13.61944734
1720324800000,57944.5,57944.5,57933,57933,695647,12.00693222
1720324860000,57933,57934.5,57918,57927.5,691798,11.9422873
1720324920000,57927.5,57939,57919.5,57939,1201528,20.74358856
1720324980000,57939,57988.5,57921.5,57970.5,2237911,38.6081006
1720325040000,57970.5,57970.5,57881.5,57881.5,1179194,20.36079718
1720325100000,57881.5,57897,57881.5,57897,1673202,28.90301627
1720325160000,57897,57955,57844,57909,3241837,56.01107878
1720325220000,57909,57947,57885,57885,1868933,32.26917857
1720325280000,57885,57891,57864,57866,1166129,20.14706981
1720325340000,57866,57867,57844,57844,1518038,26.23660122
1720325400000,57844,57858,57839,57858,769996,13.3105721
1720325460000,57858,57880,57855.5,57878,1385610,23.9460795
1720325520000,57878,57878,57820,57820,830559,14.35867202
1720325580000,57820,57824,57811,57814.5,1144616,19.79763661
1720325640000,57814.5,57836,57814.5,57829.5,707643,12.23706704
1720325700000,57829.5,57843,57821,57843,1826761,31.58850726
1720325760000,57843,57845,57817.5,57817.5,1090516,18.85478603
1720325820000,57817.5,57839,57811.5,57824,1280099,22.14025981
1720325880000,57824,57824,57778,57778.5,1287441,22.27606955
1720325940000,57778.5,57793.5,57773,57791.5,705890,12.21561019
1720326000000,57791.5,57795.5,57783,57793.5,895123,15.4890422
1720326060000,57793.5,57813,57793,57813,522138,9.03274526
1720326120000,57813,57828,57812.5,57816.5,515537,8.91696865
1720326180000,57816.5,57834,57816.5,57834,265909,4.59874
1720326240000,57834,57852,57832,57852,580087,10.02932577
1720326300000,57852,57875,57852,57875,834933,14.42989384
1720326360000,57875,57879,57874.5,57878,166608,2.87858695
1720326420000,57878,57878.5,57863,57878.5,100183,1.73096136
1720326480000,57878.5,57897,57863,57887.5,620607,10.72178164
1720326540000,57887.5,57888,57882,57887.5,428491,7.40226307
1720326600000,57887.5,57887.5,57858,57863,874332,15.10891359
1720326660000,57863,57863,57765.5,57765.5,1644255,28.43402043
1720326720000,57765.5,57793,57765.5,57787.5,644856,11.15925659
1720326780000,57787.5,57794.5,57760,57760,367585,6.36048616
1720326840000,57760,57783.5,57746,57783.5,1645139,28.48103643
1720326900000,57783.5,57783.5,57769,57775,999135,17.29397459
1720326960000,57775,57775,57743,57743,840494,14.55116515
1720327020000,57743,57770.5,57743,57770.5,841451,14.57013045
1720327080000,57770.5,57770.5,57757,57760.5,713588,12.35367715
1720327140000,57760.5,57762,57729,57729,897578,15.54474902
1720327200000,57729,57776.5,57720.5,57776.5,1056830,18.3022744
1720327260000,57776.5,57776.5,57746,57755,582745,10.0903501
1720327320000,57755,57755,57747.5,57749.5,200120,3.46537132
1720327380000,57749.5,57780.5,57749.5,57765.5,699806,12.11469642
1720327440000,57765.5,57765.5,57743.5,57743.5,506167,8.76342546
1720327500000,57743.5,57744,57730.5,57742,760478,13.17144627
1720327560000,57742,57750,57715.5,57715.5,821811,14.23303229
1720327620000,57715.5,57729.5,57715.5,57727,393815,6.82237947
1720327680000,57727,57727.5,57709.5,57709.5,353663,6.12697978
1720327740000,57709.5,57728,57709.5,57724,599924,10.39451924
1720327800000,57724,57724,57663,57663,915505,15.86775471
1720327860000,57663,57663,57559.5,57559.5,1764068,30.60820214
1720327920000,57559.5,57571,57555.5,57559.5,1157771,20.11235987
1720327980000,57559.5,57592.5,57559.5,57592.5,697239,12.11168469
1720328040000,57592.5,57604.5,57591.5,57599,1013331,17.59353272
1720328100000,57599,57641,57599,57636.5,795067,13.79692546
1720328160000,57636.5,57637.5,57615.5,57615.5,481022,8.34733447
1720328220000,57615.5,57616,57597,57598.5,449006,7.79488861
1720328280000,57598.5,57601.5,57588,57600,170311,2.95681273
1720328340000,57600,57603.5,57574,57583.5,390336,6.7770861
1720328400000,57583.5,57595,57569,57595,1271461,22.08112283
1720328460000,57595,57610.5,57593.5,57605,553396,9.60656105
1720328520000,57605,57608.5,57602,57603,183829,3.19122383
1720328580000,57603,57605.5,57584,57602.5,346371,6.01366757
1720328640000,57602.5,57602.5,57541,57541,842593,14.63672349
