startTime,Open,High,Low,Close,Volume,Turnover
1711683900000,70484.5,70514.5,70484,70514.5,823911,11.68621767
1711683960000,70514.5,70555.5,70514.5,70537.5,961529,13.63104951
1711684020000,70537.5,70557,70536.5,70539.5,1040150,14.74482478
1711684080000,70539.5,70548.5,70523.5,70548.5,292,0.00413922
1711684140000,70548.5,70548.5,70503,70503,482638,6.84367329
1711684200000,70503,70523,70503,70506.5,297717,4.22220964
1711684260000,70506.5,70514,70506.5,70513.5,447384,6.3446963
1711684320000,70513.5,70515.5,70505.5,70506.5,101097,1.43382568
1711684380000,70506.5,70509,70506.5,70506.5,202158,2.86718697
1711684440000,70506.5,70517.5,70506.5,70517.5,20282,0.28765469
1711684500000,70517.5,70517.5,70508.5,70509,208498,2.95705094
1711684560000,70509,70509.5,70500,70509.5,278989,3.95686884
1711684620000,70509.5,70509.5,70509,70509,71154,1.00914058
1711684680000,70509,70509.5,70509,70509.5,94001,1.33317727
1711684740000,70509.5,70509.5,70508,70509.5,191,0.00270885
1711684800000,70509.5,70509.5,70505,70505,283715,4.02396166
1711684860000,70505,70512.5,70498,70500.5,391116,5.54748681
1711684920000,70500.5,70506.5,70490,70491.5,424705,6.02433938
1711684980000,70491.5,70502,70475,70500.5,630065,8.93933454
1711685040000,70500.5,70502,70500.5,70502,150,0.00212758
1711685100000,70502,70517,70501.5,70517,174195,2.47069194
1711685160000,70517,70517,70507.5,70516.5,100149,1.42021077
1711685220000,70516.5,70522.5,70516.5,70520.5,308925,4.38065894
1711685280000,70520.5,70520.5,70483,70485,441424,6.26194872
1711685340000,70485,70485,70477.5,70477.5,102183,1.44973317
1711685400000,70477.5,70480,70477.5,70478,100159,1.42114854
1711685460000,70478,70478,70470.5,70470.5,418362,5.93651319
1711685520000,70470.5,70476,70443.5,70450.5,102193,1.45016254
1711685580000,70450.5,70450.5,70394.5,70406,531125,7.54069034
1711685640000,70406,70417,70405.5,70417,201222,2.85796708
1711685700000,70417,70417,70392,70392,628610,8.92869988
1711685760000,70392,70418.5,70364,70411,953831,13.55153094
1711685820000,70411,70451,70411,70445.5,824843,11.71277405
1711685880000,70445.5,70455,70436,70454.5,1076622,15.28157021
1711685940000,70454.5,70468.5,70454.5,70468.5,387184,5.49496544
1711686000000,70468.5,70468.5,70466,70468,112898,1.60214823
1711686060000,70468,70468,70420,70424.5,534855,7.59234343
1711686120000,70424.5,70446,70423,70446,824850,11.71042873
1711686180000,70446,70454.5,70439,70439,541899,7.69285753
1711686240000,70439,70456,70439,70456,293321,4.16381395
1711686300000,70456,70456,70452,70456,260275,3.69419854
1711686360000,70456,70476,70448,70464,1244322,17.66019789
1711686420000,70464,70510,70453.5,70510,769449,10.91521167
1711686480000,70510,70550.5,70510,70550.5,852724,12.0892773
1711686540000,70550.5,70561,70537,70561,540522,7.66228907
1711686600000,70561,70584,70560.5,70568.5,660011,9.35219951
1711686660000,70568.5,70591.5,70550,70560,1043307,14.7835215
1711686720000,70560,70562.5,70538,70562,1583903,22.4498258
1711686780000,70562,70592.5,70562,70570.5,523327,7.4145507
1711686840000,70570.5,70570.5,70538,70538.5,731241,10.36504905
1711686900000,70538.5,70565.5,70534.5,70565.5,907194,12.85845799
1711686960000,70565.5,70565.5,70552,70552,266756,3.78055929
1711687020000,70552,70552.5,70548,70548,445860,6.31979173
1711687080000,70548,70594,70547.5,70594,871840,12.35620717
1711687140000,70594,70604.5,70592.5,70592.5,76812,1.08808888
1711687200000,70592.5,70593,70588.5,70588.5,267159,3.7846389
1711687260000,70588.5,70590,70577.5,70584.5,101236,1.43425288
1711687320000,70584.5,70584.5,70575,70575,443125,6.27828884
1711687380000,70575,70582.5,70574,70574,100202,1.41981449
1711687440000,70574,70582.5,70574,70582.5,250,0.00354204
1711687500000,70582.5,70582.5,70535.5,70535.5,759764,10.76828359
1711687560000,70535.5,70536,70526.5,70530,331535,4.70073303
1711687620000,70530,70530,70526.5,70530,156,0.00221189
1711687680000,70530,70530,70473.5,70473.5,987087,14.00333144
