startTime,Open,High,Low,Close,Volume,Turnover
1700583900000,36952,36969.5,36952,36969.5,1271035,34.39154782
1700583960000,36969.5,36970,36924,36931,1817451,49.19393408
1700584020000,36931,36937.5,36918,36937.5,612554,16.5868589
1700584080000,36937.5,36937.5,36931.5,36934.5,547515,14.82403962
1700584140000,36934.5,36969,36931.5,36965.5,785980,21.26940307
1700584200000,36965.5,37001,36957.5,36975.5,1131881,30.61599661
1700584260000,36975.5,36977.5,36911,36912.5,1844991,49.9544225
1700584320000,36912.5,36912.5,36888.5,36894.5,742716,20.1298972
1700584380000,36894.5,36894.5,36869.5,36869.5,663999,18.00573792
1700584440000,36869.5,36883.5,36858.5,36870,1329951,36.07680719
1700584500000,36870,36925,36870,36905,1274124,34.53391718
1700584560000,36905,36955.5,36903,36955.5,1620299,43.88015311
1700584620000,36955.5,36975,36955.5,36966.5,458028,12.38972352
1700584680000,36966.5,36974,36958,36963,1114294,30.14647196
1700584740000,36963,36964.5,36935.5,36935.5,674889,18.26596414
1700584800000,36935.5,36939,36924,36924,725752,19.65021104
1700584860000,36924,36924,36909,36914.5,743454,20.13815977
1700584920000,36914.5,36945,36914.5,36945,776424,21.02584769
1700584980000,36945,36965.5,36944.5,36961,1190732,32.21852719
1700585040000,36961,36962,36957,36960.5,1012743,27.40136569
1700585100000,36960.5,36971.5,36948.5,36971.5,1057440,28.61147458
1700585160000,36971.5,36976.5,36964,36964,200109,5.41219141
1700585220000,36964,37018.5,36963.5,37018.5,1260592,34.08504122
1700585280000,37018.5,37025.5,37017,37025.5,1061411,28.67107473
1700585340000,37025.5,37078.5,37025.5,37078.5,1776449,47.94425862
1700585400000,37078.5,37111,37077,37094.5,2227013,60.0221774
1700585460000,37094.5,37175,37094.5,37175,3544847,95.47187101
1700585520000,37175,37259.5,37174.5,37255.5,2715078,72.95112724
1700585580000,37255.5,37255.5,37176.5,37192.5,2520579,67.71254816
1700585640000,37192.5,37195.5,37124,37124,2899971,78.04292798
1700585700000,37124,37143,37123,37139,2517740,67.79878819
1700585760000,37139,37139,37096.5,37096.5,1785931,48.11377805
1700585820000,37096.5,37131,37085,37130,1984839,53.49332541
1700585880000,37130,37176.5,37130,37165.5,2053192,55.2452914
1700585940000,37165.5,37183,37149.5,37182.5,1373809,36.95944725
1700586000000,37182.5,37186,37175.5,37179,1293871,34.80083573
1700586060000,37179,37184.5,37173.5,37174,1463030,39.34936257
1700586120000,37174,37174,37132.5,37173,1978528,53.25320357
1700586180000,37173,37203,37147,37203,1322739,35.56985076
1700586240000,37203,37249.5,37203,37249.5,2101000,56.43879534
1700586300000,37249.5,37279,37249.5,37276,1940169,52.06553565
1700586360000,37276,37279.5,37230,37230,1912189,51.31302527
1700586420000,37230,37237.5,37208,37208.5,1529889,41.10315555
1700586480000,37208.5,37210,37183.5,37194,2019669,54.30395292
1700586540000,37194,37207,37187.5,37187.5,763811,20.53388239
1700586600000,37187.5,37187.5,37169.5,37172,1050425,28.25342149
1700586660000,37172,37224,37171.5,37222.5,1651075,44.3794447
1700586720000,37222.5,37246,37220.5,37244,1279461,34.36359589
1700586780000,37244,37256,37244,37256,1386496,37.22067673
1700586840000,37256,37323.5,37244.5,37323.5,2748081,73.72174202
1700586900000,37323.5,37334.5,37301,37334.5,2498009,66.94449465
1700586960000,37334.5,37382.5,37317,37317,2891118,77.43091466
1700587020000,37317,37319.5,37271,37289.5,2542683,68.18560784
1700587080000,37289.5,37305,37271,37293.5,2283161,61.23931481
1700587140000,37293.5,37407,37292,37407,2896629,77.5609793
1700587200000,37407,37517.5,37393.5,37510.5,3493057,93.21298314
1700587260000,37510.5,37523,37480,37499,3393534,90.4882616
1700587320000,37499,37499.5,37468,37468,2272168,60.61084238
1700587380000,37468,37468,37371,37415.5,2671601,71.41715868
1700587440000,37415.5,37415.5,37380,37392.5,2604724,69.65216093
1700587500000,37392.5,37439.5,37381,37439.5,2020901,54.03403212
1700587560000,37439.5,37439.5,37403.5,37418.5,2276806,60.84299203
1700587620000,37418.5,37418.5,37370.5,37370.5,1548723,41.4109587
1700587680000,37370.5,37386.5,37330,37330,1810681,48.48647878
1700587740000,37330,37332.5,37288,37288,1951496,52.290939
1700587800000,37288,37312,37285,37312,1483808,39.7852836
1700587860000,37312,37324.5,37273,37273,1874228,50.24215665
1700587920000,37273,37273,37194,37239.5,2420755,65.00994948
