startTime,Open,High,Low,Close,Volume,Turnover
1715463900000,60892,60894.5,60892,60894.5,226,0.00371135
1715463960000,60894.5,60894.5,60892,60894.5,208,0.00341578
1715464020000,60894.5,60894.5,60892,60892,189,0.00310383
1715464080000,60892,60894.5,60892,60892,226,0.00371136
1715464140000,60892,60894.5,60892,60894.5,176,0.00289028
1715464200000,60894.5,60894.5,60892,60894.5,221,0.00362934
1715464260000,60894.5,60894.5,60873.5,60892.5,101455,1.66614696
1715464320000,60892.5,60892.5,60873.5,60892.5,206,0.00338367
1715464380000,60892.5,60915,60892,60915,499361,8.20037357
1715464440000,60915,60919.5,60915,60915.5,173698,2.85145449
1715464500000,60915.5,60920,60915.5,60916,331726,5.44547429
1715464560000,60916,60916,60891,60892.5,362058,5.94524268
1715464620000,60892.5,60892.5,60891,60892.5,275,0.00451618
1715464680000,60892.5,60892.5,60884,60884,184700,3.03344402
1715464740000,60884,60891.5,60884,60884,141,0.00231573
1715464800000,60884,60891.5,60884,60884,213,0.00349809
1715464860000,60884,60891.5,60883,60884.5,84440,1.38689965
1715464920000,60884.5,60884.5,60871,60871,240576,3.9521325
1715464980000,60871,60920,60871,60919.5,1162375,19.08949995
1715465040000,60919.5,60936,60919.5,60927.5,300199,4.92730424
1715465100000,60927.5,60932,60904.5,60909,1154126,18.9457089
1715465160000,60909,60918.5,60900,60900,877029,14.39801451
1715465220000,60900,60900.5,60893,60895,609724,10.01261925
1715465280000,60895,60908,60895,60904,183259,3.00887021
1715465340000,60904,60908,60904,60904,185,0.00303742
1715465400000,60904,60908,60904,60908,232,0.00380907
1715465460000,60908,60914,60906.5,60906.5,159354,2.61631311
1715465520000,60906.5,60907,60882.5,60882.5,426698,7.0067241
1715465580000,60882.5,60884,60881.5,60882.5,173915,2.85656752
1715465640000,60882.5,60890,60882.5,60890,153,0.00251279
1715465700000,60890,60895,60886.5,60890,578525,9.50105986
1715465760000,60890,60890,60861,60878.5,691902,11.36577294
1715465820000,60878.5,60878.5,60856,60856,100131,1.64526026
1715465880000,60856,60857,60856,60857,64652,1.06237669
1715465940000,60857,60858,60856,60856.5,264030,4.33852955
1715466000000,60856.5,60869.5,60856.5,60869.5,242193,3.97908582
1715466060000,60869.5,60870.5,60868,60868,1419,0.02331178
1715466120000,60868,60870.5,60868,60870,209,0.00343351
1715466180000,60870,60870.5,60870,60870,163,0.00267778
1715466240000,60870,60870.5,60870,60870.5,187,0.00307207
1715466300000,60870.5,60875,60870,60875,53848,0.8846319
1715466360000,60875,60900.5,60874.5,60894,760546,12.49154533
1715466420000,60894,60901.5,60894,60898,215911,3.54531172
1715466480000,60898,60900.5,60898,60898,206,0.00338261
1715466540000,60898,60900.5,60898,60898,164,0.00269297
1715466600000,60898,60902.5,60898,60902.5,336583,5.52678335
1715466660000,60902.5,60912,60899,60900.5,310206,5.09358564
1715466720000,60900.5,60900.5,60885,60895.5,80382,1.32000981
1715466780000,60895.5,60923,60880,60920,777403,12.76604053
1715466840000,60920,60937.5,60920,60937.5,111534,1.83039515
1715466900000,60937.5,60937.5,60934.5,60937.5,200103,3.28385292
1715466960000,60937.5,60938,60921.5,60935,334892,5.49579999
1715467020000,60935,60935,60921.5,60922.5,176,0.00288865
1715467080000,60922.5,60922.5,60920,60920,62926,1.03291981
1715467140000,60920,60922.5,60910,60910,54199,0.8896752
1715467200000,60910,60920.5,60909,60909,200191,3.28645062
1715467260000,60909,60915,60909,60909,269,0.00441623
1715467320000,60909,60915,60909,60915,168,0.00275797
1715467380000,60915,60915,60909,60909,133,0.00218352
1715467440000,60909,60915,60909,60915,136,0.00223271
1715467500000,60915,60915,60895.5,60895.5,496021,8.14399543
1715467560000,60895.5,60896,60886,60896,100211,1.64564114
1715467620000,60896,60896,60882.5,60882.5,457102,7.50720607
1715467680000,60882.5,60892,60875.5,60875.5,60672,0.99654256
1715467740000,60875.5,60883,60875.5,60879.5,71398,1.1727372
1715467800000,60879.5,60882,60877.5,60881.5,592943,9.73955732
1715467860000,60881.5,60882.5,60872,60882.5,611673,10.0472864
1715467920000,60882.5,60893,60872,60893,23888,0.39236236
1715467980000,60893,60893,60883.5,60883.5,200259,3.28895238
1715468040000,60883.5,60884,60868.5,60884,451089,7.4104308
1715468100000,60884,60884,60867,60867,313050,5.14303007
1715468160000,60867,60868.5,60867,60868.5,136,0.00223434
1715468220000,60868.5,60868.5,60860,60860,100199,1.64619596
1715468280000,60860,60864,60860,60864,200,0.00328601
1715468340000,60864,60864,60863.5,60863.5,249,0.00409107
1715468400000,60863.5,60868.5,60860,60864,278295,4.57232598
1715468460000,60864,60881.5,60860,60876.5,313585,5.15191839
1715468520000,60876.5,60881.5,60869.5,60876,100275,1.64721439
1715468580000,60876,60878,60876,60878,74893,1.23023469
1715468640000,60878,60878,60876.5,60878,146,0.00239823
1715468700000,60878,60899,60877.5,60899,174307,2.86289428
1715468760000,60899,60904.5,60895.5,60899,200176,3.28702955
1715468820000,60899,60899,60894,60896,63391,1.04098
1715468880000,60896,60896,60894,60895.5,100249,1.64623294
1715468940000,60895.5,60899,60895.5,60899,161,0.00264376
1715469000000,60899,60902,60898.5,60902,100247,1.64611887
1715469060000,60902,60910,60899.5,60899.5,369918,6.07406408
1715469120000,60899.5,60911.5,60899.5,60911.5,257015,4.2200487
1715469180000,60911.5,60911.5,60900.5,60911.5,146,0.00239704
1715469240000,60911.5,60913,60900.5,60910,262892,4.31594816
1715469300000,60910,60910,60899,60900.5,242958,3.9890793
1715469360000,60900.5,60900.5,60883,60883,393066,6.45525103
1715469420000,60883,60913.5,60882,60910.5,476295,7.82134343
1715469480000,60910.5,60912.5,60910,60910,183638,3.01484628
1715469540000,60910,60912.5,60910,60911,51630,0.84763009
1715469600000,60911,60911.5,60911,60911,191,0.00313569
1715469660000,60911,60916,60911,60916,244130,4.00793302
1715469720000,60916,60916,60912,60914.5,84389,1.38536798
1715469780000,60914.5,60930.5,60914.5,60927,85405,1.40201203
1715469840000,60927,60928,60925,60925,73378,1.20434624
1715469900000,60925,60928,60925,60925,222,0.00364372
1715469960000,60925,60931.5,60925,60931.5,249478,4.09448466
1715470020000,60931.5,60931.5,60927.5,60927.5,139,0.00228135
1715470080000,60927.5,60936.5,60927.5,60936.5,154833,2.5410337
1715470140000,60936.5,60938,60936,60938,74878,1.22878726
1715470200000,60938,60938,60933,60938,391897,6.4313411
1715470260000,60938,60938,60883.5,60885,238410,3.91487117
1715470320000,60885,60885,60877.5,60880,100161,1.64523361
1715470380000,60880,60880,60877.5,60877.5,82430,1.35399731
1715470440000,60877.5,60880,60877.5,60877.5,207,0.00340017
1715470500000,60877.5,60878,60854,60854,997178,16.38242877
