startTime,Open,High,Low,Close,Volume,Turnover
1730643900000,68618.5,68913.5,67888.5,68131,64826,0.9487295
1730643960000,68131,68552.5,66157,67870.5,43026,0.63086013
1730644020000,67870.5,68487.5,65853.5,68484,64293,0.95278524
1730644080000,68484,71465.5,68375.5,68604,47877,0.69036417
1730644140000,68604,68604,67455.5,67455.5,79233,1.16510049
1730644200000,67455.5,68353.5,67455.5,67673,50293,0.74022138
1730644260000,67673,68695,67673,67763,47209,0.6923202
1730644320000,67763,70380,67561,68083.5,73685,1.07313913
1730644380000,68083.5,68768,65835,65835,58844,0.87195695
1730644440000,65835,70304,65835,70302,58649,0.86061582
1730644500000,70302,70302,67561.5,70267.5,73965,1.08549795
1730644560000,70267.5,71324.5,67723,68472,62295,0.90569996
1730644620000,68472,68857.5,67833,67833,67278,0.98627321
1730644680000,67833,70639,67582.5,67664.5,61263,0.9008404
1730644740000,67664.5,68344.5,67664.5,68344.5,45900,0.6739227
1730644800000,68344.5,68344.5,67323,67323,62632,0.92700318
1730644860000,67323,67323,66917.5,66917.5,32454,0.48273697
1730644920000,66917.5,70263,64214.5,67425,174419,2.6423337
1730644980000,67425,67904,62594,62594,71017,1.06550229
1730645040000,62594,67756,62594,67141,40443,0.60393046
1730645100000,67141,67385.5,66555.5,67385.5,245986,3.6561093
1730645160000,67385.5,67385.5,65792.5,65792.5,142761,2.14563618
1730645220000,65792.5,66678.5,65792.5,66678.5,75272,1.13285989
1730645280000,66678.5,67385.5,65543,66532.5,162200,2.43240237
1730645340000,66532.5,67385.5,65548,65548,154165,2.30420598
1730645400000,65548,67385.5,64444,66104,97568,1.46135126
1730645460000,66104,69790.5,65434.5,65434.5,230448,3.43277974
1730645520000,65434.5,68055.5,65107,65538,101207,1.53233632
1730645580000,65538,67025.5,64444,66592.5,99740,1.52350301
1730645640000,66592.5,73086,65930,69432,94833,1.39675443
1730645700000,69432,69752,66736.5,67744.5,69737,1.03700173
1730645760000,67744.5,69406,65035,66417.5,60455,0.91045126
1730645820000,66417.5,67422.5,64726,64729.5,29741,0.45013875
1730645880000,64729.5,67362,64729.5,67316.5,47747,0.70920023
1730645940000,67316.5,73930.5,67316.5,67756,89677,1.31409499
1730646000000,67756,70234,67756,70234,17246,0.25038439
1730646060000,70234,70234,67427,68075.5,25359,0.37405788
1730646120000,68075.5,68075.5,67398,67398,33290,0.49163189
1730646180000,67398,70718.5,67061,70718.5,68034,1.00306979
1730646240000,70718.5,73907,68305,68305,40810,0.57736284
1730646300000,68305,70208.5,64789,64789,171975,2.55785376
1730646360000,64789,70192.5,64789,67614,79458,1.17126133
1730646420000,67614,69376.5,66073,68024,38671,0.56856463
1730646480000,68024,68364,63792,64657,61490,0.93123816
1730646540000,64657,67535,64657,67197,53967,0.80071081
1730646600000,67197,70963.5,67197,68125,55185,0.80893102
1730646660000,68125,68281,67264,68281,66753,0.98279389
1730646720000,68281,68358,67264,68358,65647,0.97070117
1730646780000,68358,68358,68358,68358,0,0
1730646840000,68358,68358,67115,68130,61789,0.91555012
1730646900000,68130,68130,65822.5,66899.5,234863,3.51097583
1730646960000,66899.5,69718.5,65822.5,65822.5,133858,2.00068538
1730647020000,65822.5,68452.5,64934.5,66103,147510,2.2216313
1730647080000,66103,67712.5,66103,67201.5,53926,0.80699876
1730647140000,67201.5,67669.5,64515,67660.5,69049,1.03511609
1730647200000,67660.5,67660.5,63515,67221.5,78854,1.20571863
1730647260000,67221.5,67714.5,61947.5,65044.5,120817,1.85995959
1730647320000,65044.5,67685.5,65044.5,67012,63156,0.93828836
1730647380000,67012,67716,65044.5,66708.5,62062,0.92149644
1730647440000,66708.5,67752,64043,67752,30500,0.45413169
1730647500000,67752,68091,67078,68091,45855,0.67707049
1730647560000,68091,68091,67396,68073.5,43389,0.63913882
1730647620000,68073.5,68073.5,67059,67186.5,61303,0.91203717
1730647680000,67186.5,70651,66850.5,67571.5,72234,1.0518381
1730647740000,67571.5,67886,67210.5,67886,29703,0.439694
1730647800000,67886,69091.5,65801.5,68170.5,64620,0.96054472
1730647860000,68170.5,68170.5,67155,67595,18023,0.26718962
1730647920000,67595,67896.5,65801.5,67417.5,65962,0.98242754
1730647980000,67417.5,67590.5,65801.5,67585,85350,1.28141601
1730648040000,67585,68433.5,63717,63717,163816,2.49634763
1730648100000,63717,67602.5,63717,64230,65756,0.99249511
1730648160000,64230,71175,64230,66795.5,59265,0.86586246
1730648220000,66795.5,69467.5,66795.5,69467.5,48870,0.71948643
1730648280000,69467.5,72246,67190,68630.5,72611,1.05926476
1730648340000,68630.5,69510.5,66837,69510.5,30704,0.45704539
1730648400000,69510.5,69510.5,67253.5,68269.5,74086,1.08812112
1730648460000,68269.5,68405,67387.5,68405,45126,0.66480352
1730648520000,68405,71004,65438.5,65442,74241,1.10757559
1730648580000,65442,69983,65442,69983,44429,0.65449864
1730648640000,69983,69990,65441,67873.5,49224,0.73473432
1730648700000,67873.5,67873.5,66862,67042,53115,0.78845113
1730648760000,67042,67716,67042,67042,15903,0.23720931
1730648820000,67042,70573.5,66707,70573.5,68906,1.0124812
1730648880000,70573.5,73388,67410,70979.5,75707,1.0983193
1730648940000,70979.5,70979.5,67679.5,68142.5,49976,0.73457734
1730649000000,68142.5,68360,67679.5,67679.5,36038,0.53016819
1730649060000,67679.5,68221.5,65888.5,68221.5,80386,1.18795509
1730649120000,68221.5,70954,67206.5,67490,98399,1.44387681
1730649180000,67490,70189.5,67490,67493.5,32037,0.46487474
1730649240000,67493.5,68512.5,67493.5,68233,50153,0.73746377
1730649300000,68233,71316.5,67836,68517.5,73712,1.07059445
1730649360000,68517.5,68860,67836,67959.5,50347,0.73841207
1730649420000,67959.5,68524,65888.5,68524,61946,0.91650423
1730649480000,68524,68611,67928.5,67928.5,45357,0.66549952
1730649540000,67928.5,68954,67251,67649,66239,0.97623928
1730649600000,67649,68329,67649,68329,12995,0.19018275
1730649660000,68329,68329,65873.5,67451.5,65877,0.98733955
1730649720000,67451.5,68069.5,65873.5,65873.5,50908,0.75754356
1730649780000,65873.5,68111.5,65873.5,67182.5,95812,1.42493602
1730649840000,67182.5,68508,65465.5,65465.5,77603,1.14615877
1730649900000,65465.5,68084,65465.5,67617.5,18779,0.2759775
1730649960000,67617.5,68638.5,65892.5,65892.5,45691,0.67118724
1730650020000,65892.5,71385,65892.5,68189,78656,1.14630291
1730650080000,68189,68339,67976.5,67976.5,32374,0.47568494
1730650140000,67976.5,69003,66243,68052.5,68020,1.00142073
1730650200000,68052.5,68052.5,67712,67712,14638,0.21527127
1730650260000,67712,71556,67712,71556,86935,1.26506499
1730650320000,71556,71908.5,65930.5,65930.5,87119,1.26312718
1730650380000,65930.5,65930.5,65605,65608,13995,0.21331632
1730650440000,65608,69194,65608,68228.5,72615,1.05858156
1730650500000,68228.5,68228.5,66294,66294,268173,4.01132647
1730650560000,66294,66913,66294,66913,98631,1.47672435
1730650620000,66913,66913,66079.5,66079.5,91969,1.37782828
1730650680000,66079.5,69344,66010,69344,84099,1.26300884
1730650740000,69344,69685.5,66185,66963,96329,1.43655022
1730650800000,66963,71584.5,65864.5,65864.5,88573,1.31539431
1730650860000,65864.5,67778.5,65864.5,65864.5,79160,1.18423558
1730650920000,65864.5,68460.5,65724.5,67671,72034,1.06768557
1730650980000,67671,69554,66475.5,66475.5,86148,1.2898355
1730651040000,66475.5,68456,63819,67419.5,65413,0.97622209
1730651100000,67419.5,69365,65732,66257,64179,0.96465548
1730651160000,66257,71095,65731.5,71095,106163,1.56732523
1730651220000,71095,71095,67799.5,68251.5,81166,1.19344335
1730651280000,68251.5,73816.5,67837.5,67837.5,66318,0.92729164
1730651340000,67837.5,67837.5,64799.5,67199,81211,1.21119857
1730651400000,67199,67937,67199,67937,95206,1.40285093
1730651460000,67937,69955,66925,68169,80936,1.19226177
1730651520000,68169,72753.5,67490.5,67867,53235,0.77661098
1730651580000,67867,68549,67528,67528,64671,0.9526809
1730651640000,67528,68545.5,65822.5,65822.5,68605,1.01783606
1730651700000,65822.5,71414.5,65822.5,65822.5,70757,1.03570589
1730651760000,65822.5,67916.5,65822.5,67916.5,16539,0.24351957
1730651820000,67916.5,68336,65822.5,68336,45654,0.67935075
1730651880000,68336,68677.5,67656,68191,30298,0.44336577
1730651940000,68191,70554.5,66109.5,70554.5,82869,1.21574161
1730652000000,70554.5,70554.5,68486,68828.5,45378,0.66149287
1730652060000,68828.5,68870.5,68185.5,68185.5,31762,0.46368276
1730652120000,68185.5,70205,67505,70201.5,66331,0.96887205
1730652180000,70201.5,78241,67745.5,73613.5,717138,9.95329549
1730652240000,73613.5,73613.5,61693,69648.5,631338,9.18610694
1730652300000,69648.5,74277.5,69162,69162,87493,1.24543053
1730652360000,69162,71626.5,65823,68854.5,76873,1.12115088
1730652420000,68854.5,71612.5,68854.5,69297.5,32486,0.46586521
1730652480000,69297.5,72762,66528.5,68681,30214,0.43689486
1730652540000,68681,69024,66263,68914.5,64672,0.95206535
1730652600000,68914.5,69161.5,68131,68196.5,59752,0.8705867
1730652660000,68196.5,68595,67912.5,68595,34114,0.50161984
1730652720000,68595,68595,65823,65823,79343,1.18239105
1730652780000,65823,67946.5,65823,67270.5,85521,1.27295472
1730652840000,67270.5,68136,66934.5,68136,72187,1.06811402
1730652900000,68136,70865,67540,67540,67437,0.98729798
1730652960000,67540,68560,67540,68560,67560,0.99345331
1730653020000,68560,69890.5,63191,63194,92650,1.37867348
1730653080000,63194,69011.5,63194,69011.5,34353,0.50937084
1730653140000,69011.5,69011.5,67392.5,67392.5,60153,0.88384998
1730653200000,67392.5,67392.5,65789.5,66569,98165,1.48013045
1730653260000,66569,66569,66569,66569,95083,1.42833729
1730653320000,66569,66569,65789.5,66569,98150,1.47988624
1730653380000,66569,69235.5,64186.5,69235.5,75639,1.1410553
1730653440000,69235.5,69235.5,67610,67610,32665,0.48095904
1730653500000,67610,71376,67272,71052,75626,1.10186116
